Subrun Event Type ystart yend ydiff length Eng Michel
156 7780 Pion 7.16027 27.8417 20.6815 56.3786 1.10784 0
156 7782 Pion -41.64 -28.9366 12.7035 14.3047 1.48082 0
156 7784 Pion -72.9442 -80.1997 7.25546 8.28636 0.219106 0
156 7785 Pion 85.0949 95.7873 10.6924 11.0639 0.200675 0
156 7786 Pion 34.8402 31.352 3.4882 36.6695 0.26284 0
156 7787 Pion -9.92574 7.56361 17.4893 40.5298 0.342844 0
156 7789 Pion -83.4686 -78.6655 4.80305 23.0525 0.865346 0
156 7793 Pion -114.694 -4.37252 110.321 111.454 0.87451 0
156 7794 Pion -59.3505 -50.1181 9.23244 30.7188 0.972335 0
156 7795 Pion -50.4497 -74.1286 23.6789 65.5376 0.837197 0
156 7796 Pion -113.13 -41.7343 71.3952 89.8316 1.11323 0
156 7797 Pion 34.5726 62.7464 28.1738 29.3969 0.578156 0
156 7798 Pion -74.3902 -63.1995 11.1907 34.5879 1.96369 0
156 7799 Pion -99.0708 -91.3911 7.6797 18.1124 0.965256 0
156 7799 Pion -99.3937 -102.778 3.38458 6.6982 0.965256 0
156 7800 Pion 67.8953 117.423 49.5276 53.618 1.57721 0
187 9303 Pion -19.1298 -13.4615 5.66838 23.4621 1.88093 0
187 9306 Pion -30.1313 -55.7695 25.6382 41.0713 1.03511 0
187 9307 Pion -1.11669 -35.5377 34.421 36.4397 0.373912 0
187 9310 Pion -77.163 -93.8558 16.6928 22.5542 1.02603 0
187 9312 Pion -100.475 -37.8385 62.6364 96.2049 1.46054 0
187 9313 Pion 116.095 86.3828 29.7119 31.3196 1.40805 0
187 9314 Pion -71.2145 -99.6353 28.4208 46.4627 0.858819 0
187 9318 Pion -43.2332 -38.3623 4.8709 5.90135 0.221188 0
187 9319 Pion -115.446 -76.341 39.105 190.883 0.905546 0
187 9320 Pion 36.8604 15.7656 21.0948 62.661 0.715838 0
187 9321 Pion -115.393 -60.6869 54.7063 111.207 1.6506 0
187 9322 Pion 17.0763 11.9714 5.10491 22.2409 0.230844 0
187 9326 Pion -101.062 -4.09538 96.9662 161.764 1.89302 0
187 9328 Pion 92.1424 111.178 19.0358 232.776 0.967259 0
187 9329 Pion -9.24696 36.3051 45.5521 75.1288 1.65092 0
187 9331 Pion -14.8126 3.86804 18.6806 38.0984 1.96881 0
187 9333 Pion -59.7652 -39.5749 20.1903 58.7506 1.04516 0
187 9335 Pion -3.87502 -18.1958 14.3208 18.7289 0.878266 0
187 9340 Pion -6.72739 -37.5948 30.8674 36.9483 0.274787 0
187 9342 Pion -12.3341 22.2097 34.5438 41.2508 1.16642 0
187 9343 Pion 51.8513 64.0879 12.2366 13.8833 1.38995 0
187 9348 Pion -115.606 46.8741 162.48 165.532 1.09766 0
187 9349 Pion 57.0017 49.635 7.36678 14.4358 0.926756 0
187 9350 Pion -62.5521 16.1663 78.7185 155.383 0.812995 0
192 9551 Pion -25.3733 -42.8293 17.456 38.1045 1.67559 0
192 9554 Pion 3.94583 41.918 37.9722 42.0321 0.502046 0
192 9555 Pion 26.1552 23.3937 2.76155 31.0879 0.252384 0
192 9557 Pion -1.61708 58.5125 60.1296 105.144 0.446263 0
192 9560 Pion 2.36366 -15.6689 18.0326 22.1126 1.78895 0
192 9561 Pion 88.2131 -12.7665 100.98 271.833 1.45121 0
192 9562 Pion -111.381 -28.88 82.501 128.131 1.09176 0
192 9564 Pion -0.351116 -55.7549 55.4038 82.479 0.364434 0
192 9567 Pion 117.415 66.9258 50.4887 51.5671 0.901969 0
192 9568 Pion -112.877 -99.3163 13.5607 15.306 1.46385 0
192 9569 Pion 117.43 63.4393 53.9908 57.9853 0.876385 0
192 9570 Pion -91.9967 -47.0839 44.9127 257.333 1.83217 0
192 9571 Pion 105.747 95.7397 10.0077 11.8743 0.195069 0
192 9572 Pion 88.4656 78.9022 9.56334 18.1729 0.325264 0
192 9575 Pion 41.9934 -55.8507 97.8441 103.81 1.97625 0
192 9578 Pion -11.6224 13.2298 24.8522 36.7511 1.95777 0
192 9579 Pion 4.78554 49.7814 44.9958 55.0464 0.658579 0
192 9581 Pion -20.0616 -28.6706 8.60903 45.5039 1.58287 0
192 9583 Pion -45.508 -69.0709 23.5629 42.5624 0.41336 0
192 9590 Pion -24.9039 -62.0504 37.1465 130.564 1.96866 0
192 9591 Pion -65.34 -39.983 25.357 109.147 1.89966 0
192 9592 Pion -10.6406 34.7701 45.4107 137.754 0.920767 0
192 9593 Pion 57.6201 40.3978 17.2223 34.5794 1.75809 0
192 9594 Pion -59.0055 -7.21127 51.7942 80.1184 0.680413 0
192 9594 Pion -59.3361 -83.4452 24.1091 30.8098 0.680413 0
192 9595 Pion -5.18969 -102.036 96.8465 149.609 0.941614 0
192 9596 Pion -62.2282 0.841377 63.0696 89.8545 1.2686 0
192 9597 Pion -8.77339 -6.24841 2.52498 5.33878 0.20546 0
192 9599 Pion -61.7249 -115.333 53.6083 62.8004 0.974003 0
192 9600 Pion -27.4264 -39.4099 11.9834 52.8602 1.76683 0
194 9652 Pion 36.6816 35.2266 1.45503 27.8537 1.35276 0
194 9653 Pion -111.397 -86.2853 25.1116 40.5609 1.67892 0
194 9654 Pion 89.2527 -32.7041 121.957 184.386 1.80635 0
194 9656 Pion 65.6745 116.29 50.6155 64.1606 1.89536 0
194 9659 Pion 5.70721 -10.9423 16.6495 107.046 1.85965 0
194 9660 Pion -34.516 -58.5443 24.0283 77.7114 1.80298 0
194 9662 Pion 90.7969 93.3783 2.58133 9.78051 0.194922 0
194 9662 Pion 90.8699 90.1826 0.687325 0.800043 0.194922 0
194 9663 Pion 117.477 52.3619 65.1154 94.8292 1.2844 0
194 9664 Pion -21.5889 -44.4968 22.908 101.614 1.15701 0
194 9665 Pion -19.4625 117.381 136.844 191.02 1.1075 0
194 9666 Pion -1.24629 -22.4051 21.1588 61.0902 1.21453 0
194 9667 Pion 36.1209 -8.6043 44.7252 50.4508 0.528873 0
194 9668 Pion 107.922 94.8363 13.0855 36.8491 0.44394 0
194 9669 Pion 35.0849 49.1824 14.0974 24.6543 1.28217 0
194 9670 Pion 65.865 30.302 35.563 42.0959 1.35039 0
194 9671 Pion 29.4645 20.2533 9.21118 36.5145 1.70683 0
194 9674 Pion -9.02699 -66.8768 57.8498 97.5548 1.6962 0
194 9675 Pion 28.8438 -26.2633 55.1071 82.2377 1.1173 0
194 9676 Pion 92.5234 -54.8094 147.333 227.11 1.24138 0
194 9677 Pion -38.3744 -44.6959 6.32151 16.1784 1.67527 0
194 9678 Pion -115.599 -91.3074 24.292 45.8164 0.598312 0
194 9679 Pion -69.7008 61.1577 130.858 204.234 1.71416 0
194 9680 Pion -91.1354 -103.49 12.3545 20.6556 0.220627 0
194 9681 Pion 1.53537 88.8992 87.3638 88.1919 1.14317 0
194 9682 Pion 21.0008 8.62206 12.3788 18.9668 0.277368 0
194 9683 Pion -71.8581 -44.6876 27.1706 40.3693 1.52269 0
194 9686 Pion -110.677 -38.7203 71.9565 97.7017 1.79765 0
194 9688 Pion 47.983 120.083 72.1003 97.057 0.852027 0
194 9689 Pion 40.2706 46.3378 6.06722 40.2404 1.52542 0
194 9692 Pion -89.6231 -85.9008 3.72228 23.4194 0.230539 0
194 9693 Pion -90.1559 -95.9489 5.79305 12.1621 0.299115 0
194 9694 Pion 84.2368 117.36 33.1237 92.2268 1.27008 0
194 9696 Pion -50.525 -60.8207 10.2956 87.1896 1.36482 0
194 9699 Pion 49.1873 117.552 68.3652 86.3064 1.67433 0
194 9700 Pion 117.443 95.5821 21.8606 29.3831 1.85461 0
204 10151 Pion 28.8638 117.261 88.3971 130.591 1.5258 0
204 10153 Pion 59.4962 62.5506 3.05436 77.9364 0.866048 0
204 10154 Pion -42.8923 -30.5185 12.3739 91.574 1.17364 0
204 10155 Pion -66.1281 -105.123 38.9951 175.091 0.834785 0
204 10156 Pion 86.6815 86.71 0.0284424 93.5014 0.86956 0
204 10157 Pion 90.4863 93.0417 2.5554 33.6936 0.960887 0
204 10157 Pion 92.2668 92.0469 0.219856 6.58961 0.960887 0
204 10162 Pion 79.2702 45.9135 33.3567 42.7892 0.352164 0
204 10162 Pion 105.9 78.8979 27.0018 29.4399 0.352164 0
204 10163 Pion -26.403 -38.4777 12.0747 12.9823 0.276259 0
204 10164 Pion 25.2862 -7.07838 32.3646 50.8865 1.23047 0
204 10165 Pion -95.1842 -115.42 20.236 27.7792 1.02972 0
204 10167 Pion -65.04 -45.8416 19.1984 75.8862 0.441087 0
204 10170 Pion -40.7591 82.3002 123.059 132.444 1.95796 0
204 10173 Pion 17.6707 44.782 27.1113 104.368 0.411543 0
204 10174 Pion 17.8776 1.33912 16.5385 149.009 0.883405 0
204 10174 Pion 17.9595 19.296 1.3365 9.24634 0.883405 0
204 10176 Pion -115.584 -7.34687 108.237 120.141 1.44713 0
204 10179 Pion 14.2236 13.2096 1.01406 6.32314 0.187704 0
204 10180 Pion 29.6031 25.8378 3.76535 43.9941 0.902302 0
204 10182 Pion -58.4733 30.6361 89.1093 136.039 1.02053 0
204 10183 Pion -70.119 -76.2319 6.11292 10.8752 0.669794 0
204 10184 Pion 45.1004 49.0954 3.99493 39.5348 1.58255 0
204 10185 Pion 38.6793 46.7119 8.03261 60.5848 1.25361 0
204 10186 Pion 53.9944 76.4635 22.4691 43.1934 0.612713 0
204 10187 Pion -93.7434 -59.6764 34.067 55.8874 1.86058 0
204 10188 Pion -21.8374 14.1692 36.0066 90.6882 1.65252 0
204 10192 Pion 28.0284 21.2632 6.76524 17.9903 0.634279 0
204 10193 Pion 107.947 92.5688 15.3785 46.1936 1.92714 0
204 10194 Pion -3.05835 -52.9541 49.8958 100.254 1.89332 0
204 10195 Pion 86.3593 57.1252 29.2341 36.2619 1.19829 0
204 10196 Pion -115.421 -46.0188 69.4018 77.5263 1.70733 0
204 10197 Pion 72.2325 52.2585 19.9739 65.5441 1.05418 0
204 10199 Pion 19.0436 -80.916 99.9596 134.701 1.32771 0
204 10200 Pion 81.0336 67.2543 13.7792 79.9248 1.32437 0
265 13201 Pion 86.0972 92.6541 6.55684 39.7211 0.347134 0
265 13202 Pion 16.1702 17.3367 1.16645 7.89021 0.184618 0
265 13203 Pion 81.5695 -46.0461 127.616 148.911 1.01609 0
265 13204 Pion 73.1431 111.196 38.0527 71.6492 0.672281 0
265 13205 Pion 8.69288 -9.802 18.4949 24.577 0.360728 0
265 13205 Pion 10.27 16.1894 5.91932 6.01877 0.360728 0
265 13206 Pion 61.7902 57.692 4.09823 33.4869 0.840263 0
265 13211 Pion 12.9203 -45.9407 58.861 188.527 1.21006 0
265 13213 Pion 72.2199 50.3476 21.8723 31.8782 0.4298 0
265 13216 Pion 88.4534 67.3212 21.1323 47.1688 1.49589 0
265 13216 Pion 87.6258 86.2688 1.35703 2.52222 1.49589 0
265 13217 Pion -40.3531 -90.4721 50.1189 50.249 1.82629 0
265 13220 Pion -10.1193 0.823711 10.943 31.1242 1.25307 0
265 13221 Pion 117.413 40.66 76.753 99.4477 0.74471 0
265 13222 Pion 65.9192 84.4121 18.493 27.0063 1.7601 0
265 13223 Pion 88.7284 75.0621 13.6663 19.083 0.218739 0
265 13227 Pion -21.2535 77.4147 98.6682 213.144 1.37641 0
265 13229 Pion -51.348 -46.5504 4.79765 8.05741 0.818611 0
265 13231 Pion -47.6793 -43.9928 3.68643 10.8512 0.195849 0
265 13234 Pion -70.6865 28.7676 99.4542 189.464 1.25943 0
265 13236 Pion 92.1929 85.1574 7.03548 10.1694 0.192387 0
265 13239 Pion 15.5624 14.1205 1.4419 8.42554 1.44969 0
265 13242 Pion 95.7257 88.3507 7.37498 29.8807 0.250821 0
265 13244 Pion 65.7334 82.2478 16.5144 23.3063 0.596642 0
265 13248 Pion 117.558 41.6758 75.8827 104.898 0.658928 0
265 13249 Pion -53.3316 -58.1637 4.83208 20.1484 0.311789 0
265 13250 Pion 80.5523 99.0898 18.5375 89.4166 1.70955 0
217 10801 Pion 73.2498 78.2951 5.0453 20.6389 0.643066 0
217 10802 Pion -9.25672 117.48 126.736 136.029 1.20342 0
217 10804 Pion -19.2809 -44.2825 25.0016 53.3817 1.4344 0
217 10805 Pion -4.69744 -35.6257 30.9283 57.9181 1.99316 0
217 10806 Pion 99.3652 79.7924 19.5728 20.5007 0.234951 0
217 10809 Pion 18.6248 45.6123 26.9875 37.2787 0.376091 0
217 10809 Pion 18.5549 11.9573 6.59765 10.7348 0.376091 0
217 10810 Pion -73.0582 -43.8127 29.2455 45.6318 0.940866 0
217 10812 Pion 60.1789 32.7912 27.3876 52.9953 0.506366 0
217 10813 Pion 11.8594 30.2746 18.4151 24.337 0.960077 0
217 10815 Pion -77.9804 23.4747 101.455 128.583 0.473122 0
217 10816 Pion 41.8649 75.7042 33.8393 77.0865 1.14281 0
217 10820 Pion -115.494 -79.4106 36.0834 60.0989 0.429255 0
217 10823 Pion -43.7961 -65.7687 21.9726 128.509 1.27793 0
217 10825 Pion -19.2019 -21.39 2.18819 28.8807 1.82672 0
217 10829 Pion 63.1443 46.2686 16.8757 41.1412 1.77387 0
217 10832 Pion -43.7412 -40.9566 2.78461 3.76149 0.603219 0
217 10833 Pion -115.424 -65.8734 49.5503 50.3225 1.83766 0
217 10835 Pion 36.8 63.4409 26.641 53.133 1.50604 0
217 10836 Pion -70.3043 -112.755 42.4506 64.7613 0.917818 0
217 10837 Pion 19.0873 37.375 18.2877 25.2652 1.97942 0
217 10838 Pion -76.5845 -83.0118 6.42728 13.567 0.575994 0
217 10842 Pion 75.8537 77.9861 2.13239 8.84967 0.187793 0
217 10843 Pion -113.607 -41.6035 72.0031 129.944 0.781638 0
217 10844 Pion -87.7144 -66.7118 21.0027 46.4471 0.377922 0
217 10844 Pion -87.8496 -86.12 1.72955 13.8855 0.377922 0
217 10848 Pion -101.244 -39.4395 61.8042 62.2239 0.863667 0
217 10849 Pion -43.4244 -42.0767 1.34774 32.6536 1.21931 0
217 10850 Pion -42.0796 33.2108 75.2904 76.6686 0.868895 0
219 10902 Pion 97.0509 88.0572 8.99372 52.3013 0.363175 0
219 10904 Pion 20.3747 -20.5716 40.9463 49.683 1.0694 0
219 10906 Pion 11.5806 -93.6225 105.203 154.123 1.17662 0
219 10910 Pion -51.4449 -74.1934 22.7484 39.4969 0.968314 0
219 10912 Pion -109.921 -86.9015 23.0192 54.3385 1.16301 0
219 10915 Pion 84.3885 104.923 20.5341 39.0033 1.61227 0
219 10916 Pion -13.3562 -14.115 0.758777 48.4007 0.775424 0
219 10917 Pion 14.1599 4.2977 9.86216 62.2792 1.07832 0
219 10918 Pion 24.9799 -115.408 140.388 222.93 1.28881 0
219 10920 Pion 12.9496 16.1968 3.24722 18.0325 0.450183 0
219 10920 Pion 13.0682 10.3976 2.67062 15.4225 0.450183 0
219 10926 Pion -85.1218 -83.4549 1.66694 71.2781 1.11151 0
219 10927 Pion -43.824 -53.9225 10.0986 10.741 1.71682 0
219 10928 Pion 73.2134 77.5636 4.35014 36.3739 0.833916 0
219 10929 Pion 52.0391 25.1216 26.9175 34.9209 1.52297 0
219 10932 Pion -97.9892 88.5388 186.528 216.032 1.98964 0
219 10937 Pion -5.1082 -31.7141 26.6059 33.9291 1.41307 0
219 10939 Pion 6.85188 -0.0300212 6.8819 99.5161 0.520714 0
219 10942 Pion -55.8825 -6.1791 49.7034 140.056 1.63777 0
219 10943 Pion 7.91219 22.7255 14.8133 129.645 1.61312 0
219 10943 Pion 8.50443 8.87991 0.375479 3.36168 1.61312 0
219 10946 Pion 49.2161 71.5059 22.2899 80.1045 0.452558 0
219 10946 Pion 49.1904 47.4841 1.7063 5.15409 0.452558 0
219 10947 Pion 22.387 -115.325 137.712 168.68 1.69394 0
219 10950 Pion 73.4191 117.318 43.8989 59.6989 1.77286 0
226 11251 Pion 21.7803 21.1675 0.61285 13.7841 1.01873 0
226 11252 Pion -90.0085 -84.6331 5.37548 6.72957 0.283754 0
226 11254 Pion 65.0137 -19.2679 84.2816 221.651 1.84462 0
226 11256 Pion -80.4837 -85.767 5.2833 107.638 1.61996 0
226 11259 Pion 9.04349 21.1965 12.153 115.485 1.21502 0
226 11262 Pion 75.4454 60.7073 14.7381 19.8768 0.388537 0
226 11265 Pion 77.4856 81.0816 3.59605 40.0511 1.41777 0
226 11266 Pion -10.9328 -17.7983 6.86557 9.96665 0.192268 0
226 11268 Pion -112.845 -81.2663 31.5785 37.7335 0.296264 0
226 11269 Pion -50.2993 -60.5365 10.2372 21.5215 0.225613 0
226 11273 Pion -5.47959 -3.66378 1.81581 9.66665 1.68298 0
226 11277 Pion -36.6174 -20.3481 16.2693 23.6238 0.242954 0
226 11278 Pion -108.422 -91.6378 16.7846 31.1497 0.290417 0
226 11280 Pion 92.2635 64.5099 27.7537 29.2381 1.56551 0
226 11281 Pion 117.482 65.8402 51.6415 57.5493 1.07303 0
226 11285 Pion 6.3422 64.4701 58.1279 94.2307 0.943263 0
226 11287 Pion -48.7867 32.6143 81.401 108.488 1.91842 0
226 11288 Pion 50.5555 83.5883 33.0329 54.5748 1.86845 0
226 11290 Pion 34.5665 48.4945 13.9281 34.0603 0.822975 0
226 11291 Pion -33.2552 -29.6304 3.62477 29.6621 1.97738 0
226 11293 Pion 14.6818 52.9076 38.2258 56.5106 0.870331 0
226 11294 Pion -76.5168 -96.5569 20.04 29.1437 1.00614 0
226 11295 Pion -16.5191 37.6964 54.2155 109.547 0.418671 0
226 11298 Pion -76.5428 -33.0228 43.52 111.411 0.714866 0
226 11299 Pion 106.817 108.429 1.61221 4.07619 0.154069 0
143 7101 Pion -91.059 -94.4576 3.39862 20.9094 0.391672 0
143 7103 Pion -19.0068 29.5862 48.593 74.8735 1.10579 0
143 7104 Pion -15.572 31.36 46.932 90.6985 0.535276 0
143 7105 Pion 80.0681 101.213 21.1451 24.8951 1.78374 0
143 7106 Pion 4.13407 -11.4272 15.5613 124.664 1.77355 0
143 7109 Pion -17.8941 -21.7489 3.85478 19.9495 0.342929 0
143 7110 Pion -3.08837 116.97 120.059 215.943 0.971223 0
143 7111 Pion 51.2439 117.32 66.0764 138.805 1.67298 0
143 7112 Pion -30.1291 -44.5732 14.4441 29.0507 0.773801 0
143 7114 Pion 117.24 45.9306 71.3098 85.3158 1.85503 0
143 7116 Pion -75.9435 -35.7271 40.2164 49.9202 1.22773 0
143 7117 Pion 3.05206 -109.243 112.295 146.454 1.22656 0
143 7120 Pion -17.1978 -39.3037 22.1059 72.0218 0.965309 0
143 7123 Pion 41.2561 48.7166 7.46047 9.33259 0.954557 0
143 7124 Pion -93.6655 22.4995 116.165 120.249 1.67631 0
143 7126 Pion -13.771 -58.0401 44.2691 144.633 0.917547 0
143 7130 Pion 117.634 -65.1781 182.812 329.13 1.32136 0
143 7136 Pion 49.2561 20.1815 29.0746 45.3183 0.289322 0
143 7136 Pion 49.3243 49.9278 0.603432 3.40561 0.289322 0
143 7137 Pion 72.98 91.4649 18.4848 26.2691 0.981915 0
143 7138 Pion 36.5293 30.71 5.81931 22.0109 1.27207 0
143 7139 Pion -73.7589 -21.7461 52.0128 73.7872 1.68829 0
143 7140 Pion -89.3741 -90.734 1.3599 196.121 1.13655 0
143 7142 Pion -14.5255 40.929 55.4545 211.638 0.90579 0
143 7143 Pion -9.84538 1.37952 11.2249 27.325 0.998232 0
143 7147 Pion 22.0684 32.1441 10.0757 62.925 0.323288 0
143 7148 Pion 22.8031 44.062 21.2589 92.491 1.51535 0
264 13151 Pion 25.1299 20.8495 4.28044 7.00629 0.202123 0
264 13151 Pion 27.06 24.1479 2.91209 4.14142 0.202123 0
264 13152 Pion -57.0586 -89.1706 32.112 39.0055 1.41722 0
264 13154 Pion 43.2756 38.9971 4.27856 60.1229 1.41936 0
264 13156 Pion 109.757 92.4972 17.2596 24.5835 0.411591 0
264 13157 Pion 67.5345 117.337 49.8022 89.8861 0.738722 0
264 13158 Pion -115.736 58.3606 174.097 174.558 1.3409 0
264 13159 Pion 13.7121 31.0288 17.3167 68.6788 1.43122 0
264 13160 Pion 67.8241 18.4916 49.3325 49.3664 0.552751 0
264 13161 Pion 2.12262 36.0164 33.8937 45.7242 1.57361 0
264 13163 Pion -97.255 -93.7304 3.52467 13.5331 0.696993 0
264 13164 Pion -32.5159 -39.2989 6.78294 42.4054 1.0046 0
264 13165 Pion 99.855 96.4368 3.41818 5.30991 0.841705 0
264 13166 Pion -78.381 -82.533 4.15199 5.11576 0.171146 0
264 13168 Pion -105.611 -79.6679 25.9429 68.7662 1.18395 0
264 13169 Pion -56.5644 -50.6474 5.91698 39.7522 1.96595 0
264 13170 Pion -8.99133 -9.07876 0.087429 4.93217 0.491199 0
264 13172 Pion -45.6891 -6.54747 39.1416 49.5155 1.61165 0
264 13173 Pion 68.3878 30.9499 37.4378 46.717 0.59396 0
264 13174 Pion 48.6623 54.5593 5.89698 73.8603 0.380866 0
264 13175 Pion 44.7706 54.3537 9.5831 139.606 1.61746 0
264 13179 Pion -82.8727 -115.569 32.6967 36.8436 1.89888 0
264 13180 Pion 37.904 71.79 33.886 38.3975 0.98163 0
264 13184 Pion -23.1707 -50.023 26.8523 51.8671 1.71575 0
264 13184 Pion -23.7018 -23.8603 0.158564 3.08582 1.71575 0
264 13185 Pion -22.895 -7.8964 14.9986 23.1532 1.71964 0
264 13186 Pion -56.0958 -3.19376 52.9021 55.2965 1.75587 0
264 13188 Pion -4.61404 -24.2897 19.6756 237.66 1.91338 0
264 13189 Pion -115.369 -75.4958 39.8736 57.3967 0.998375 0
264 13191 Pion 3.03319 40.5727 37.5395 114.406 0.975989 0
264 13192 Pion 54.6957 -9.2872 63.9829 67.8518 1.78573 0
264 13193 Pion 12.7018 19.9836 7.28171 14.2064 1.36677 0
264 13194 Pion 3.41791 93.7318 90.3139 94.6006 1.78792 0
264 13195 Pion -82.1732 -60.9989 21.1743 32.1807 0.24724 0
264 13196 Pion -64.6108 -80.6593 16.0485 19.463 0.227721 0
264 13199 Pion -60.0314 -28.6058 31.4256 36.4757 0.45554 0
269 13401 Pion -29.4895 -27.8098 1.67969 12.1769 1.44766 0
269 13402 Pion -10.3215 74.7544 85.076 95.9607 1.73517 0
269 13404 Pion 74.6237 75.4136 0.789886 8.14464 0.695214 0
269 13405 Pion 39.3889 40.3171 0.928211 8.02777 0.994971 0
269 13407 Pion 93.704 104.84 11.136 23.7247 0.416596 0
269 13411 Pion 35.8247 45.3774 9.55277 28.5003 0.582431 0
269 13412 Pion -41.0866 -74.4838 33.3972 45.6105 0.285965 0
269 13413 Pion -40.5852 -99.2272 58.642 119.685 1.57008 0
269 13414 Pion -53.3914 -115.483 62.0918 109.013 1.27823 0
269 13417 Pion 8.68649 5.67011 3.01638 31.4084 1.45243 0
269 13418 Pion -57.909 -100.863 42.9542 231.825 1.26801 0
269 13420 Pion 55.4842 32.1507 23.3334 52.4984 0.43465 0
269 13423 Pion 50.7619 11.7758 38.9861 124.015 0.985513 0
269 13426 Pion 96.772 71.699 25.073 25.3376 1.67229 0
269 13426 Pion 96.0741 117.351 21.277 21.449 1.67229 0
269 13427 Pion 97.2904 83.3611 13.9293 39.6164 0.881181 0
269 13428 Pion -116.27 -90.534 25.7361 40.1222 1.73535 0
269 13430 Pion -102.977 -103.965 0.988159 113.651 0.440305 0
269 13431 Pion 23.5054 -51.5095 75.015 80.089 1.6646 0
269 13434 Pion -45.4071 -89.8574 44.4503 45.8337 0.955291 0
269 13437 Pion -67.487 -5.67023 61.8168 82.1982 0.805775 0
269 13439 Pion 75.1789 82.6551 7.47614 91.6888 1.63693 0
269 13441 Pion -40.9398 -78.4414 37.5015 108.663 1.43627 0
269 13442 Pion 37.5282 8.21721 29.311 94.8143 1.13807 0
269 13443 Pion -63.9193 -35.6098 28.3096 80.7297 1.63375 0
269 13445 Pion 37.8453 86.2014 48.3561 109.754 0.613739 0
269 13445 Pion 85.2608 117.483 32.2222 51.3984 0.613739 0
269 13446 Pion 53.0161 34.6313 18.3849 23.7574 0.645304 0
269 13447 Pion 66.0783 -45.9159 111.994 133.392 1.3713 0
269 13449 Pion 40.5381 39.8959 0.642151 21.7962 0.656074 0
273 13601 Pion 24.4536 41.8848 17.4312 19.8284 1.03441 0
273 13603 Pion -50.3216 -115.525 65.2038 68.4624 1.09223 0
273 13604 Pion 41.9897 13.225 28.7647 119.009 0.606499 0
273 13605 Pion -13.1377 -18.3587 5.22103 19.8256 0.63358 0
273 13607 Pion -70.1727 -86.9435 16.7707 22.189 1.36844 0
273 13610 Pion -54.8659 -63.746 8.88009 14.2238 2.00451 0
273 13614 Pion -52.7785 -38.8695 13.909 104.489 0.903636 0
273 13616 Pion -91.1611 118.619 209.78 235.016 1.76142 0
273 13617 Pion -93.5153 -75.613 17.9023 139.392 0.632095 0
273 13618 Pion 116.872 93.0343 23.8373 46.3388 1.46199 0
273 13619 Pion -52.1415 -26.0984 26.0431 37.4287 1.41804 0
273 13620 Pion -96.4123 -86.4132 9.99907 15.4304 1.77581 0
273 13625 Pion -27.8822 21.5376 49.4198 73.8486 1.37894 0
273 13626 Pion -115.595 -6.17379 109.421 140.088 0.953321 0
273 13629 Pion 36.7848 22.4803 14.3045 18.6549 1.83837 0
273 13630 Pion -70.7739 -47.9197 22.8542 64.7801 0.375874 0
273 13630 Pion -70.9295 -87.5543 16.6248 27.745 0.375874 0
273 13631 Pion -115.41 -60.3239 55.0861 57.0479 0.367547 0
273 13632 Pion -47.1807 -49.8498 2.66912 22.295 0.465525 0
273 13634 Pion 77.3121 18.0123 59.2998 115.518 1.07108 0
273 13635 Pion -81.2902 -87.4266 6.13645 18.9168 1.33767 0
273 13637 Pion -26.3059 81.9715 108.277 123.804 1.48318 0
273 13642 Pion -47.724 -99.6192 51.8953 70.6828 1.63456 0
273 13643 Pion 83.2457 33.7136 49.5322 58.4312 0.938243 0
273 13647 Pion -32.1004 27.2359 59.3363 80.8824 1.07162 0
273 13648 Pion 62.3282 43.1077 19.2205 60.6542 1.06707 0
273 13650 Pion 51.1887 -13.875 65.0637 128.493 0.639668 0
185 9205 Pion -41.472 -88.4575 46.9854 49.2719 1.62227 0
185 9209 Pion 69.9082 75.3456 5.43736 47.9536 1.66221 0
185 9210 Pion -95.2698 -106.001 10.731 149.242 1.1254 0
185 9211 Pion -0.0540825 -57.339 57.2849 99.1616 0.951148 0
185 9214 Pion -35.171 -2.03751 33.1334 33.8148 1.2394 0
185 9215 Pion -24.6925 -75.0095 50.317 52.5546 1.05764 0
185 9218 Pion 116.051 89.8059 26.2455 94.0624 1.69513 0
185 9223 Pion 46.4646 96.591 50.1264 77.3759 1.58155 0
185 9224 Pion 117.189 69.0687 48.12 112.553 1.68816 0
185 9225 Pion -16.1314 -23.0131 6.88165 18.8863 0.938886 0
185 9226 Pion 89.1857 117.384 28.1982 46.9884 1.01733 0
185 9229 Pion -29.9623 -36.3839 6.42159 70.7674 1.05515 0
185 9231 Pion -20.6017 -49.2652 28.6635 29.4301 0.247023 0
185 9234 Pion 31.7252 8.93114 22.7941 28.5751 0.53919 0
185 9237 Pion -7.02863 29.1764 36.205 40.6919 0.973926 0
185 9241 Pion -16.2061 6.18836 22.3944 46.0468 0.902091 0
185 9244 Pion 29.6491 39.5388 9.8897 39.8979 1.35554 0
185 9246 Pion 9.45106 3.7913 5.65975 9.31903 0.191674 0
185 9247 Pion -31.7668 -15.5939 16.1728 44.8563 1.18469 0
185 9248 Pion -70.9717 -63.7964 7.17527 11.7985 1.43015 0
185 9249 Pion 14.1453 -6.20767 20.353 24.5354 0.301694 0
185 9250 Pion -75.9934 -72.8356 3.15778 8.70657 0.506278 0
186 9251 Pion 41.6961 32.8403 8.85577 48.2373 0.410695 0
186 9252 Pion 117.312 80.6182 36.6938 77.0783 1.05901 0
