Subrun Event Type process ystart yend ydiff length Eng Michel
271 13533 Muon 1 1.85349 117.418 115.564 261.313 1.2513 0
271 13534 Muon 1 22.4367 82.1946 59.7579 78.1113 0.300421 0
271 13536 Muon 1 56.8311 13.2694 43.5617 44.4841 1.10316 0
271 13537 Muon 1 -54.2427 -46.4431 7.79961 76.4234 0.966441 0
271 13538 Muon 1 -14.4891 117.368 131.857 213.961 1.21465 0
271 13540 Muon 1 -115.391 -25.5965 89.7943 148.136 0.960142 0
271 13541 Muon 1 38.7516 -26.4997 65.2514 84.9194 1.17557 0
271 13542 Muon 1 116.245 22.5682 93.6772 117.078 0.570247 0
271 13543 Muon 1 39.1371 -18.6478 57.7849 69.4411 0.293278 0
271 13547 Muon 1 -104.781 -21.995 82.7861 146.439 1.31488 0
271 13550 Muon 1 -39.4196 -31.3952 8.02444 21.1693 1.07189 0
275 13702 Muon 1 -0.879706 -23.8267 22.947 226.458 1.75662 0
275 13702 Muon 1 -0.777812 1.97497 2.75278 29.1194 1.75662 0
275 13703 Muon 1 58.6907 117.317 58.6263 60.4234 1.76465 0
275 13704 Muon 1 -92.204 -115.371 23.1667 49.7711 1.17813 0
275 13705 Muon 1 12.027 9.12247 2.90453 317.239 0.848007 0
275 13705 Muon 1 12.0837 10.7713 1.31243 14.1218 0.848007 0
275 13707 Muon 1 -45.9604 -115.516 69.5551 82.2019 1.21194 0
275 13708 Muon 1 -114.775 -55.1907 59.5848 178.842 0.930905 0
275 13709 Muon 1 117.313 12.8029 104.51 172.506 1.79032 0
275 13710 Muon 1 20.3695 76.9506 56.5811 172.795 1.8317 0
275 13712 Muon 1 -91.4724 -73.4342 18.0382 37.6461 1.22415 0
275 13713 Muon 1 112.816 20.7333 92.0823 98.2621 0.725259 0
275 13714 Muon 1 18.2536 97.9984 79.7449 194.989 0.556994 0
275 13715 Muon 1 5.83288 -115.501 121.334 162.407 1.24544 0
275 13716 Muon 1 -18.7985 -115.559 96.7605 108.887 1.05438 0
275 13717 Muon 1 -3.59683 26.4613 30.0581 31.333 0.215798 0
275 13723 Muon 1 117.484 -57.5765 175.06 303.184 1.48179 0
275 13724 Muon 1 103.695 -1.08856 104.783 130.169 0.422553 0
275 13727 Muon 1 71.2383 114.894 43.6553 50.0659 1.91726 0
275 13728 Muon 1 -87.8482 -45.9428 41.9055 81.2269 1.30746 0
275 13729 Muon 1 34.6307 27.8008 6.82986 112.464 0.828382 0
275 13730 Muon 1 1.25265 70.3652 69.1126 125.053 0.416221 0
275 13731 Muon 1 -2.87475 -52.0058 49.1311 74.8493 0.386156 0
275 13732 Muon 1 86.9108 -68.8068 155.718 158.478 0.819991 0
275 13733 Muon 1 -40.6022 99.6378 140.24 198.117 0.563829 0
275 13734 Muon 1 21.1336 -115.313 136.447 280.378 1.88167 0
275 13736 Muon 1 35.8985 31.5865 4.31205 9.65723 0.181702 0
275 13736 Muon 1 34.8532 36.0338 1.18059 1.88989 0.181702 0
275 13738 Muon 1 34.2481 86.6678 52.4197 79.2925 0.90304 0
275 13739 Muon 1 -39.3101 -115.405 76.0944 88.0734 0.409707 0
275 13740 Muon 1 0.869616 47.1389 46.2693 255.22 1.9539 0
275 13741 Muon 1 89.4171 117.46 28.0425 52.3011 1.44007 0
275 13742 Muon 1 -25.0039 -13.5629 11.4409 54.1234 1.88877 0
275 13743 Muon 1 114.449 77.3134 37.136 42.831 0.235735 0
275 13744 Muon 1 117.526 83.5058 34.0205 55.576 0.700543 0
275 13747 Muon 1 32.1533 37.6722 5.51885 10.034 1.08771 0
275 13748 Muon 1 62.9307 98.9671 36.0365 46.844 0.278164 0
275 13748 Muon 1 54.4225 57.3921 2.96956 27.6272 0.278164 0
278 13851 Muon 1 11.1531 4.61993 6.53317 12.2722 0.159299 0
278 13852 Muon 1 -57.7763 32.6355 90.4118 106.058 1.21276 0
278 13854 Muon 1 -115.432 85.4294 200.861 246.656 0.685609 0
278 13855 Muon 1 7.58774 50.4523 42.8646 115.409 0.556546 0
278 13856 Muon 1 -112.746 -57.2033 55.5423 309.811 1.96937 0
278 13856 Muon 1 -55.7229 -63.8399 8.11698 18.6313 1.96937 0
278 13857 Muon 1 44.7253 60.2606 15.5354 20.7506 0.247469 0
278 13858 Muon 1 -63.0071 -84.0712 21.0641 164.886 0.928379 0
278 13860 Muon 1 117.399 51.5347 65.8646 99.581 1.81627 0
278 13861 Muon 1 102.878 77.0162 25.8615 275.42 0.879115 0
278 13862 Muon 1 117.195 18.9373 98.2581 102.236 1.28136 0
278 13863 Muon 1 95.1196 -46.9052 142.025 328.776 1.28999 0
278 13864 Muon 1 -20.5927 -18.6041 1.9886 68.7468 1.55559 0
278 13865 Muon 1 117.515 -58.392 175.907 205.955 0.696322 0
278 13866 Muon 1 85.4749 82.1299 3.34499 14.3201 1.88399 0
278 13867 Muon 1 -115.392 -75.617 39.7753 106.415 0.63999 0
278 13871 Muon 1 88.7001 117.325 28.6244 36.3409 1.36225 0
278 13873 Muon 1 -65.3703 -104.062 38.6913 77.219 1.85935 0
278 13874 Muon 1 11.1884 -3.57021 14.7587 70.8924 1.42918 0
278 13878 Muon 1 117.257 -2.41026 119.668 149.311 1.14292 0
278 13879 Muon 1 27.2954 45.3539 18.0585 22.0675 0.186157 0
278 13880 Muon 1 -65.8783 117.324 183.202 234.634 1.40954 0
278 13882 Muon 1 -49.2689 117.587 166.856 173.521 1.49395 0
278 13883 Muon 1 -34.8647 -48.3166 13.4519 49.358 0.279541 0
278 13884 Muon 1 -38.9305 -115.454 76.523 102.473 0.404818 0
278 13886 Muon 1 65.278 77.1514 11.8735 13.3725 1.23021 0
278 13888 Muon 1 15.1722 -115.421 130.593 144.554 0.999744 0
278 13889 Muon 1 -59.1806 -40.8648 18.3158 87.9881 0.670141 0
278 13890 Muon 1 41.3046 116.667 75.3629 120.018 1.37244 0
278 13891 Muon 1 117.275 -61.9752 179.25 223.291 0.817708 0
278 13892 Muon 1 -115.509 -90.8473 24.6612 27.1729 0.289741 0
278 13894 Muon 1 87.8015 96.2264 8.42494 12.6113 0.191292 0
278 13895 Muon 1 -115.498 -37.4639 78.0343 87.9104 0.927724 0
278 13896 Muon 1 -115.266 14.2122 129.478 167.381 0.495297 0
278 13896 Muon 1 7.20913 9.45028 2.24115 20.325 0.495297 0
278 13897 Muon 1 117.401 62.5285 54.8723 80.6268 0.60397 0
278 13898 Muon 1 -115.481 -67.6371 47.8439 58.7473 0.687563 0
278 13899 Muon 1 -39.7406 -115.244 75.5038 112.682 0.89274 0
285 14201 Muon 1 -101.58 -102.691 1.1116 15.6621 0.146712 0
285 14205 Muon 1 81.5733 117.276 35.7028 35.9845 0.811159 0
285 14206 Muon 1 97.261 91.9689 5.29207 45.0577 0.243273 0
285 14207 Muon 1 117.445 62.2677 55.1778 93.6419 1.06004 0
285 14209 Muon 1 -45.1763 -33.0108 12.1655 193.688 0.575213 0
285 14210 Muon 1 -30.7724 -115.383 84.6105 88.6383 0.73223 0
285 14212 Muon 1 -52.878 -49.5572 3.32086 4.87893 1.48842 0
285 14213 Muon 1 57.0243 -115.414 172.438 176.029 0.918032 0
285 14214 Muon 1 4.86879 8.23646 3.36766 32.8291 0.315573 0
285 14215 Muon 1 -38.3215 -47.0325 8.711 148.946 0.459982 0
285 14216 Muon 1 16.2151 1.10566 15.1095 16.6102 1.96085 0
285 14217 Muon 1 5.15068 -6.44912 11.5998 20.4055 0.252316 0
285 14218 Muon 1 -23.4542 5.22983 28.684 87.3498 1.65412 0
285 14219 Muon 1 34.0838 -82.8413 116.925 239.945 1.7482 0
285 14222 Muon 1 117.542 64.9125 52.6291 53.6487 0.979351 0
285 14223 Muon 1 -87.1994 19.1213 106.321 218.153 0.738086 0
285 14223 Muon 1 18.9394 16.5854 2.35396 2.96526 0.738086 0
285 14224 Muon 1 98.813 -29.3942 128.207 227.564 0.739084 0
285 14226 Muon 1 96.5569 -5.24332 101.8 234.521 1.39007 0
285 14228 Muon 1 -54.2471 -33.7453 20.5018 264.783 1.36928 0
285 14230 Muon 1 -0.952641 -41.8513 40.8986 124.708 0.548904 0
285 14231 Muon 1 54.8565 64.4162 9.5597 46.5281 1.83402 0
285 14233 Muon 1 -42.9061 38.0417 80.9477 223.214 0.606849 0
285 14234 Muon 1 -47.0646 -115.377 68.3123 87.1772 0.586234 0
285 14235 Muon 1 -48.5427 7.37588 55.9185 109.332 1.26759 0
285 14235 Muon 1 -40.7211 -36.7401 3.98105 5.36135 1.26759 0
285 14236 Muon 1 -82.1821 -53.083 29.099 161.714 1.21392 0
285 14238 Muon 1 117.314 69.5471 47.7667 198.947 1.50405 0
285 14239 Muon 1 -63.5524 -47.9604 15.592 27.8738 1.69034 0
285 14243 Muon 1 117.467 6.07124 111.395 155.236 0.921164 0
285 14244 Muon 1 -49.5208 -99.856 50.3352 242.326 0.818253 0
285 14245 Muon 1 38.4313 62.0617 23.6304 521.075 1.74747 0
285 14249 Muon 1 117.455 85.578 31.8773 47.9726 0.571698 0
285 14250 Muon 1 -93.2508 -115.418 22.1676 100.112 1.86925 0
289 14401 Muon 1 -115.531 -9.19247 106.338 144.847 1.02816 0
289 14402 Muon 1 117.07 -33.5738 150.644 197.962 0.789248 0
289 14403 Muon 1 11.9691 50.1993 38.2302 186.552 0.538263 0
289 14404 Muon 1 4.97099 -8.09433 13.0653 196.307 1.67987 0
289 14405 Muon 1 6.3956 -32.3727 38.7684 126.564 0.399513 0
289 14406 Muon 1 117.18 47.1096 70.0701 127.583 0.523091 0
289 14407 Muon 1 117.033 -30.1492 147.182 195.02 1.21628 0
289 14408 Muon 1 -0.76588 -115.44 114.674 176.802 0.624709 0
289 14409 Muon 1 46.4215 -115.488 161.909 254.576 1.79153 0
289 14410 Muon 1 117.43 30.1357 87.2947 152.458 0.745297 0
289 14411 Muon 1 -16.5255 -115.54 99.0149 287.906 1.46024 0
289 14413 Muon 1 -94.048 -115.45 21.4021 32.8431 0.798984 0
289 14414 Muon 1 -57.1342 -115.52 58.3856 84.6628 1.77523 0
289 14415 Muon 1 -115.106 64.9443 180.05 197.525 1.65754 0
289 14416 Muon 1 117.365 47.7279 69.6368 92.1287 0.660158 0
289 14417 Muon 1 117.394 36.9559 80.4382 84.9685 1.68537 0
289 14418 Muon 1 -7.38065 -82.2382 74.8575 186.719 0.841755 0
289 14419 Muon 1 -74.3967 34.2239 108.621 148.309 1.43719 0
289 14421 Muon 1 -115.258 45.6134 160.871 179.024 1.17307 0
289 14423 Muon 1 -31.7707 -115.367 83.5961 112.917 1.24927 0
289 14424 Muon 1 -115.369 -63.5429 51.826 86.4251 1.37357 0
289 14425 Muon 1 -83.8479 -67.5929 16.2551 56.4895 0.819687 0
289 14426 Muon 1 114.882 -42.9619 157.844 240.228 0.888166 0
289 14426 Muon 1 115.467 117.116 1.64854 3.74893 0.888166 0
289 14427 Muon 1 -76.3087 -73.1489 3.15973 19.1276 0.176482 0
289 14428 Muon 1 -3.56734 -24.3212 20.7538 192.567 1.29611 0
289 14429 Muon 1 117.326 -59.9618 177.287 207.823 1.6082 0
289 14431 Muon 1 -12.0724 -95.5429 83.4705 117.474 1.27561 0
289 14432 Muon 1 117.401 56.047 61.3543 382.566 1.74596 0
289 14433 Muon 1 71.2394 117.172 45.9325 57.0966 0.438726 0
289 14434 Muon 1 -69.1789 -47.1911 21.9878 59.3453 0.276166 0
289 14435 Muon 1 117.355 -2.78478 120.139 121.42 1.06313 0
289 14436 Muon 1 29.8168 21.0203 8.7965 56.6782 1.42233 0
289 14437 Muon 1 34.8046 74.7063 39.9017 158.738 1.23993 0
289 14438 Muon 1 12.2913 -46.6767 58.968 271.603 1.89419 0
289 14439 Muon 1 22.0293 -115.331 137.36 163.471 1.97696 0
289 14440 Muon 1 -22.3455 -15.2299 7.11557 51.7307 0.330733 0
289 14441 Muon 1 -32.0006 -69.5096 37.509 121.138 0.409647 0
289 14442 Muon 1 -52.0119 -115.519 63.5075 139.727 0.513104 0
289 14444 Muon 1 24.4318 19.1046 5.32716 59.6871 0.270333 0
289 14445 Muon 1 -11.3377 117.438 128.776 251.746 1.00267 0
289 14446 Muon 1 16.9703 108.715 91.7451 231.317 0.664645 0
289 14446 Muon 1 15.7533 11.7479 4.00537 10.229 0.664645 0
289 14447 Muon 1 -11.571 -9.45166 2.11936 137.146 1.84819 0
289 14448 Muon 1 1.21323 117.74 116.527 407.453 1.74461 0
289 14448 Muon 1 1.14998 -36.931 38.081 122.336 1.74461 0
289 14448 Muon 1 49.4405 49.4893 0.0487785 4.15402 1.74461 0
289 14449 Muon 1 -58.6874 -13.8453 44.8421 78.591 0.851023 0
260 12951 Muon 1 -40.4841 62.4355 102.92 207.271 1.87072 0
260 12952 Muon 1 -89.1198 -115.394 26.2737 117.803 1.83256 0
260 12952 Muon 1 -115.439 -114.688 0.751167 2.86582 1.83256 0
260 12953 Muon 1 70.8094 -28.5154 99.3248 194.92 1.53373 0
260 12954 Muon 1 -79.2381 -115.31 36.0723 42.1557 0.539074 0
260 12955 Muon 1 47.0038 46.6675 0.336384 6.93689 0.406498 0
260 12956 Muon 1 -115.426 -110.187 5.23923 6.52396 1.51407 0
260 12960 Muon 1 -115.342 -96.0508 19.2914 23.6495 1.56548 0
260 12961 Muon 1 -33.3781 -44.412 11.0339 208.762 0.957173 0
260 12962 Muon 1 -62.5068 89.979 152.486 260.478 1.95681 0
260 12963 Muon 1 50.5818 36.8122 13.7696 14.287 0.166142 0
260 12965 Muon 1 -54.5921 -89.2026 34.6105 129.783 1.06609 0
260 12966 Muon 1 -115.441 -61.0888 54.3518 171.101 1.26161 0
260 12967 Muon 1 74.2086 102.848 28.6396 30.7534 0.310382 0
260 12968 Muon 1 74.8926 -115.362 190.255 194.967 1.99522 0
260 12969 Muon 1 80.8437 117.561 36.7174 39.0304 1.97468 0
260 12970 Muon 1 -18.0041 48.414 66.4181 146.132 0.94676 0
260 12971 Muon 1 -16.9912 -105.87 88.8792 209.916 0.690232 0
260 12972 Muon 1 110.68 101.851 8.82904 10.3957 0.291992 0
260 12973 Muon 1 117.402 21.8163 95.5857 122.749 0.860512 0
260 12974 Muon 1 117.571 65.4728 52.0986 302.168 1.25502 0
260 12975 Muon 1 -38.6886 -36.9363 1.7523 4.52609 1.88422 0
260 12976 Muon 1 15.6373 41.9286 26.2913 36.7759 1.50491 0
260 12977 Muon 1 -9.90952 -76.4319 66.5223 111.112 1.017 0
260 12978 Muon 1 -115.146 -74.6322 40.5141 41.578 0.259631 0
260 12980 Muon 1 -115.563 -83.7442 31.8192 37.8709 1.15907 0
260 12981 Muon 1 22.3209 92.1459 69.825 216.802 1.6613 0
260 12982 Muon 1 114.36 71.2828 43.0776 93.8454 1.42435 0
260 12982 Muon 1 112.611 115.064 2.45341 5.60781 1.42435 0
260 12982 Muon 1 114.706 117.199 2.4929 5.61043 1.42435 0
260 12983 Muon 1 -115.303 -62.8122 52.4905 79.0804 0.371718 0
260 12984 Muon 1 117.517 86.1329 31.3839 126.266 1.68311 0
260 12985 Muon 1 -43.5902 32.6104 76.2006 311.234 0.739753 0
260 12987 Muon 1 16.6917 15.8279 0.863865 26.5575 1.53395 0
260 12988 Muon 1 -115.613 -15.0159 100.597 196.818 1.34959 0
260 12989 Muon 1 90.2312 111.144 20.9129 30.1111 0.2267 0
260 12992 Muon 1 -115.571 -41.3547 74.2166 101.792 1.26771 0
260 12993 Muon 1 -76.4785 49.2812 125.76 137.344 0.430839 0
260 12994 Muon 1 0.452351 -34.2891 34.7414 60.7679 1.12295 0
260 12995 Muon 1 -115.383 -21.2426 94.1399 101.589 0.859498 0
260 12996 Muon 1 -15.3731 -5.52838 9.8447 71.0876 1.35158 0
260 12997 Muon 1 -24.0187 8.64459 32.6632 50.9823 1.40471 0
260 13000 Muon 1 81.6849 28.9499 52.735 61.4519 0.279513 0
260 13000 Muon 1 80.3421 82.8544 2.51227 3.80913 0.279513 0
263 13103 Muon 1 -68.9292 -56.3203 12.6089 81.8386 0.313476 0
263 13104 Muon 1 -92.3026 117.437 209.74 322.544 0.949708 0
263 13105 Muon 1 -69.1849 -72.8991 3.71419 5.29872 0.138143 0
263 13106 Muon 1 -45.5272 -18.8118 26.7154 205.884 0.681009 0
263 13107 Muon 1 -42.1372 -89.8067 47.6695 58.1673 0.300301 0
263 13107 Muon 1 -29.5926 -45.48 15.8875 21.674 0.300301 0
263 13108 Muon 1 117.601 67.3898 50.2109 55.5773 0.719148 0
263 13109 Muon 1 28.3103 60.0111 31.7007 86.5647 0.81419 0
263 13110 Muon 1 -61.3395 -35.8687 25.4708 32.0551 0.211918 0
263 13111 Muon 1 -115.363 -89.7473 25.6158 29.5345 1.25383 0
263 13112 Muon 1 -30.5964 4.94409 35.5405 210.661 0.850984 0
263 13115 Muon 1 -76.9572 15.0112 91.9684 162.158 1.21413 0
263 13116 Muon 1 -6.09594 37.6422 43.7382 136.958 0.427065 0
263 13120 Muon 1 32.0662 -87.8529 119.919 225.65 1.2172 0
263 13121 Muon 1 107.295 47.8525 59.4427 273.209 0.901076 0
263 13122 Muon 1 -97.3735 -39.1345 58.2391 187.317 1.82788 0
263 13123 Muon 1 -91.2574 11.9309 103.188 186.318 0.554421 0
263 13123 Muon 1 -91.2038 -92.3297 1.12589 2.45323 0.554421 0
263 13124 Muon 1 -115.506 -77.0651 38.4411 53.5689 0.99354 0
263 13126 Muon 1 14.3163 117.286 102.97 129.092 1.14964 0
263 13127 Muon 1 -86.7969 -115.497 28.7003 227.641 1.84104 0
263 13128 Muon 1 -115.532 57.2325 172.765 266.153 1.19482 0
263 13130 Muon 1 28.5808 58.9016 30.3208 106.098 1.17519 0
263 13131 Muon 1 59.9799 117.444 57.4636 118.022 1.72542 0
263 13132 Muon 1 57.3403 41.7404 15.5999 29.3407 1.36294 0
263 13133 Muon 1 85.3582 117.372 32.0141 94.0903 1.24999 0
263 13134 Muon 1 -20.9242 83.1714 104.096 232.279 0.640814 0
263 13136 Muon 1 -9.33933 -5.94718 3.39215 67.672 1.97223 0
263 13137 Muon 1 -34.8285 -90.5594 55.7309 98.5742 0.353801 0
263 13138 Muon 1 44.3648 83.1866 38.8218 86.5217 1.91407 0
263 13141 Muon 1 117.261 -44.9053 162.166 174.011 1.17615 0
263 13143 Muon 1 50.5982 113.145 62.5469 185.917 0.826884 0
263 13144 Muon 1 -4.11755 18.3166 22.4342 72.6573 1.25097 0
263 13145 Muon 1 -86.3043 -47.7239 38.5804 81.4951 1.31449 0
263 13147 Muon 1 0.0652179 41.2807 41.2154 46.0206 0.23556 0
263 13149 Muon 1 117.814 26.9824 90.8321 152.67 1.82323 0
263 13149 Muon 1 33.636 41.6887 8.05273 13.9959 1.82323 0
263 13150 Muon 1 -36.3252 85.5891 121.914 164.799 1.49217 0
264 13151 Muon 1 47.4396 51.0474 3.60786 134.01 1.65407 0
264 13152 Muon 1 24.8504 -107.167 132.018 148.965 0.443837 0
264 13154 Muon 1 -91.2084 -116.98 25.7712 66.4149 1.96765 0
264 13155 Muon 1 41.4759 76.6772 35.2013 77.7248 0.343111 0
264 13156 Muon 1 -28.9044 -43.8813 14.977 33.4211 1.7996 0
264 13157 Muon 1 33.5609 31.4826 2.0783 5.42574 1.99694 0
264 13158 Muon 1 -60.3029 117.361 177.664 196.991 1.3443 0
264 13159 Muon 1 78.9117 117.458 38.5461 84.3768 1.19207 0
264 13159 Muon 1 78.7464 79.6441 0.897652 1.88408 1.19207 0
264 13160 Muon 1 -21.1338 28.8863 50.0201 56.6481 0.262436 0
264 13161 Muon 1 65.2042 117.274 52.0695 134.253 1.19727 0
264 13162 Muon 1 79.7726 64.5054 15.2672 112.533 1.7128 0
264 13164 Muon 1 -43.4591 10.8949 54.354 154.292 1.88179 0
264 13165 Muon 1 10.7417 11.9953 1.25356 415.162 1.12783 0
264 13166 Muon 1 -78.6396 48.6525 127.292 134.693 0.432325 0
264 13167 Muon 1 -64.8639 -66.7826 1.91869 6.76935 0.141512 0
264 13168 Muon 1 -59.0244 -90.9007 31.8763 125.268 1.03044 0
264 13169 Muon 1 -70.1533 -115.483 45.3293 240.993 1.68895 0
264 13169 Muon 1 -74.1645 -79.6941 5.52962 8.21585 1.68895 0
264 13170 Muon 1 -115.565 -30.4688 85.0965 156.838 0.704807 0
264 13171 Muon 1 19.1691 22.5844 3.41525 30.5584 1.55111 0
264 13172 Muon 1 20.1568 16.4216 3.73519 6.39262 0.14058 0
264 13173 Muon 1 19.6673 32.4945 12.8272 504.893 1.27471 0
264 13174 Muon 1 117.378 -16.7248 134.103 147.044 1.84637 0
264 13175 Muon 1 -81.1061 80.8809 161.987 321.588 1.40124 0
264 13176 Muon 1 78.8209 117.289 38.4678 58.7346 0.336945 0
264 13179 Muon 1 117.234 25.1302 92.1037 171.021 1.9407 0
264 13179 Muon 1 117.447 117.249 0.198433 2.9219 1.9407 0
264 13180 Muon 1 -67.1662 -115.429 48.2625 124.911 1.92406 0
264 13180 Muon 1 -67.5104 -40.5196 26.9908 68.1004 1.92406 0
264 13181 Muon 1 -115.42 -83.7209 31.6996 92.5237 1.92463 0
264 13182 Muon 1 70.6538 23.2744 47.3794 446.964 1.21389 0
264 13183 Muon 1 6.46106 98.081 91.6199 111.792 0.379661 0
264 13184 Muon 1 58.4265 117.434 59.0076 85.2044 1.78101 0
264 13184 Muon 1 75.8707 77.6713 1.80058 8.33439 1.78101 0
264 13187 Muon 1 55.4535 62.6948 7.24134 70.6525 1.4566 0
264 13187 Muon 1 55.9664 56.0439 0.0775604 0.488939 1.4566 0
264 13188 Muon 1 43.1742 -68.4432 111.617 239.478 1.61721 0
264 13189 Muon 1 -115.474 -15.6815 99.7929 156.779 0.963589 0
264 13191 Muon 1 -52.8523 -115.478 62.6258 84.0358 1.55871 0
264 13192 Muon 1 -85.4842 -83.8512 1.63298 6.47397 1.15705 0
264 13195 Muon 1 117.325 -82.7938 200.119 219.107 1.69188 0
264 13195 Muon 1 -33.5368 -27.0934 6.44337 8.64835 1.69188 0
264 13196 Muon 1 20.7842 10.4494 10.3348 34.4567 0.237616 0
264 13197 Muon 1 57.3254 34.6422 22.6832 27.267 0.43349 0
264 13198 Muon 1 39.2978 106.441 67.1429 87.7343 1.70899 0
264 13199 Muon 1 -72.2071 -115.208 43.0012 89.6944 1.32287 0
264 13200 Muon 1 71.2797 87.7281 16.4484 110.743 0.389975 0
290 14451 Muon 1 117.302 -87.4182 204.72 246.119 1.83789 0
290 14452 Muon 1 -27.1968 9.43459 36.6314 209.64 0.661051 0
290 14454 Muon 1 -24.042 90.801 114.843 263.422 0.71818 0
290 14456 Muon 1 -32.7284 -115.33 82.6019 132.546 1.29192 0
290 14456 Muon 1 -33.5773 -33.8433 0.265968 0.895045 1.29192 0
290 14458 Muon 1 55.8383 117.466 61.6282 238.639 1.71624 0
290 14459 Muon 1 117.31 -18.3439 135.654 285.223 1.46414 0
290 14462 Muon 1 -60.2545 -20.7382 39.5163 60.8795 1.43454 0
290 14463 Muon 1 65.8782 -115.761 181.639 195.981 1.7212 0
290 14463 Muon 1 -114.012 -107.85 6.16158 6.68077 1.7212 0
290 14464 Muon 1 88.4104 117.489 29.0788 46.5601 1.93559 0
290 14466 Muon 1 87.5617 61.0512 26.5105 79.3475 1.84252 0
290 14467 Muon 1 -43.422 39.2776 82.6996 125.462 0.405095 0
290 14468 Muon 1 -7.91215 46.7478 54.6599 98.6911 0.350275 0
290 14469 Muon 1 117.38 79.6678 37.7117 40.439 0.99611 0
290 14470 Muon 1 -51.436 -41.0339 10.4021 37.7008 0.274389 0
290 14471 Muon 1 43.4884 70.6669 27.1785 177.53 0.900936 0
290 14472 Muon 1 33.2836 5.63042 27.6532 386.781 1.51999 0
290 14473 Muon 1 70.609 116.632 46.0234 60.3773 0.3172 0
290 14474 Muon 1 -45.274 -115.657 70.3831 78.4599 0.487289 0
290 14475 Muon 1 9.71291 -15.1822 24.8951 41.0708 1.91905 0
290 14476 Muon 1 48.546 2.90444 45.6416 205.669 1.43566 0
290 14478 Muon 1 -56.3538 -17.879 38.4749 81.3994 0.314524 0
290 14480 Muon 1 5.49181 -0.476706 5.96851 137.742 0.876675 0
290 14481 Muon 1 -84.7977 -115.236 30.4386 36.0979 0.897487 0
290 14482 Muon 1 -112.865 -133.316 20.451 28.4996 1.75369 0
290 14484 Muon 1 -31.5743 -49.2308 17.6565 32.2432 1.94725 0
290 14485 Muon 1 -62.2148 48.5149 110.73 177.657 0.517456 0
290 14486 Muon 1 105.315 68.7018 36.6131 104.349 1.46995 0
290 14487 Muon 1 48.29 7.32674 40.9633 87.9493 0.328071 0
290 14487 Muon 1 48.5979 44.5732 4.02472 6.62727 0.328071 0
290 14488 Muon 1 -71.5879 -69.0173 2.5706 11.7755 1.25553 0
290 14489 Muon 1 86.7862 101.867 15.0807 25.8194 1.66018 0
290 14490 Muon 1 2.36349 6.30198 3.93849 43.6057 1.28064 0
290 14491 Muon 1 61.8387 -6.96715 68.8059 73.2072 1.38773 0
290 14492 Muon 1 2.58854 -22.5862 25.1747 246.105 0.982363 0
290 14493 Muon 1 88.1276 -95.0716 183.199 292.201 0.780107 0
290 14494 Muon 1 -86.4529 38.3869 124.84 125.764 0.912523 0
290 14494 Muon 1 -86.7519 -115.326 28.5744 28.8795 0.912523 0
290 14495 Muon 1 117.261 74.9861 42.2746 59.1646 1.10154 0
290 14496 Muon 1 -89.8796 -102.86 12.9801 54.2548 1.71292 0
290 14497 Muon 1 39.706 -115.403 155.109 196.955 1.85107 0
290 14499 Muon 1 -85.533 -115.999 30.4657 54.5354 1.01217 0
290 14500 Muon 1 -115.485 -17.2368 98.2485 120.234 1.3595 0
288 14351 Muon 1 -26.6308 -54.9588 28.328 28.6603 0.55466 0
288 14352 Muon 1 19.2297 77.0991 57.8694 80.4245 0.469295 0
288 14353 Muon 1 -4.15642 -0.441518 3.71491 36.1742 0.844924 0
288 14355 Muon 1 23.5803 -115.432 139.012 232.682 1.32721 0
288 14356 Muon 1 117.372 80.2364 37.1354 145.441 0.621788 0
288 14357 Muon 1 117.973 46.6383 71.3347 100.154 1.56235 0
288 14357 Muon 1 116.325 117.559 1.23424 1.56815 1.56235 0
288 14359 Muon 1 -4.79783 9.98202 14.7798 52.4914 1.32853 0
288 14360 Muon 1 96.9354 95.8217 1.11363 7.58865 1.73022 0
288 14362 Muon 1 -68.7957 -69.7854 0.989746 0.991005 0.131575 0
288 14363 Muon 1 -54.7045 -53.0541 1.65038 33.531 1.99616 0
288 14364 Muon 1 -115.471 28.2256 143.697 170.686 1.0998 0
288 14365 Muon 1 -60.9952 -115.362 54.3664 65.8819 0.845622 0
288 14366 Muon 1 118.116 -58.9747 177.09 405.897 1.38323 0
288 14367 Muon 1 28.2936 117.385 89.0909 340.713 1.33662 0
288 14368 Muon 1 -23.3884 -16.518 6.87037 17.3 1.226 0
288 14370 Muon 1 85.1623 95.4287 10.2664 443.657 0.895752 0
288 14371 Muon 1 12.1016 27.045 14.9434 25.8078 1.55453 0
288 14373 Muon 1 43.903 102.84 58.9372 343.926 1.30558 0
288 14374 Muon 1 64.2042 37.0604 27.1438 59.7451 0.421525 0
288 14377 Muon 1 -76.8261 -97.7391 20.913 23.4264 0.192219 0
288 14378 Muon 1 69.1667 -16.7972 85.9639 123.275 0.408123 0
288 14379 Muon 1 -101.725 91.0294 192.755 291.925 0.947536 0
288 14380 Muon 1 -58.6314 -115.354 56.7228 154.635 0.993385 0
288 14381 Muon 1 -81.781 -101.926 20.1453 113.829 1.93944 0
288 14382 Muon 1 117.573 58.5836 58.9894 204.334 1.6722 0
288 14383 Muon 1 -74.9936 -83.8504 8.85677 111.667 0.63482 0
288 14384 Muon 1 -88.8485 -115.42 26.5711 33.9887 1.70054 0
